index,Median household income_value,Social associations_value,Access to exercise opportunities_value,Limited access to healthy foods_value,Long commute – driving alone_value,Rural_value,not proficient in English_value
"Jones,IA",55210.0,16.124303723,0.7994960752,0.0534223671,0.396,0.5795619731,0.0021647253
"Keokuk,IA",49898.0,16.727344288,0.5602701931,0.0839712842,0.341,1.0,0.0020802996
"Kossuth,IA",55129.0,25.717111771,0.6451135559000001,0.1489270935,0.142,0.6564369813,0.0028553520000000002
"Lee,IA",49654.0,17.954344666,0.7378562265999999,0.07026552900000001,0.191,0.40616808880000005,0.0012968995
"Linn,IA",64625.0,11.458920679,0.9118527075,0.0460709741,0.151,0.1274795716,0.0082484231
"Louisa,IA",52271.0,14.304872597000001,0.6113989637,0.0032105470000000002,0.395,1.0,0.0567015164
"Lucas,IA",55871.0,17.277125085999998,0.7272420769,0.081702328,0.21100000000000002,0.5624859519,0.012039401699999999
"Lyon,IA",62496.0,28.948488719,0.6897504533,0.0321368276,0.235,1.0,0.0036812074
"Madison,IA",64776.0,14.600393575999998,0.3814656547,0.0326289912,0.501,0.6783595893000001,0.0063897764
"Mahaska,IA",51839.0,19.709729439,0.7998302131,0.0806292106,0.19399999999999998,0.439479916,0.0069743002
"Marion,IA",61098.0,20.424100439,0.8615089015,0.026633777799999998,0.256,0.4868954337,0.0027571171999999995
"Marshall,IA",53645.0,13.252834634000001,0.8070999803,0.051359984500000004,0.157,0.33925408380000005,0.07366671940000001
"Mills,IA",75550.0,12.12611156,0.6010359254,0.0297735075,0.405,0.5957234875999999,0.0047840057
"Mitchell,IA",55129.0,22.156573116999997,0.7079621381,0.0753725023,0.207,0.671956199,0.0070991915
"Monona,IA",47371.0,16.705646509,0.7915179054000001,0.0432562941,0.297,0.7119982690000001,0.0020944845
"Monroe,IA",49402.0,13.796563400999998,0.7204516939,0.08469324660000001,0.306,0.5516938519,0.0038749332
"Montgomery,IA",47197.0,25.405511041999997,0.8148044693000001,0.079066947,0.231,0.4788640596,0.008871214399999999
"Muscatine,IA",57583.0,11.15993583,0.8255468476000001,0.0581824207,0.172,0.2555152649,0.027932125699999998
"O'Brien,IA",50607.0,30.034324943,0.8101819697,0.0865630595,0.18100000000000002,0.6627309349,0.008224552900000001
"Osceola,IA",55375.0,27.624309391999997,0.6272051996,0.0384381787,0.18,0.5837202105,0.0180909717
"Page,IA",49507.0,27.049655439000002,0.8232488074,0.1308323383,0.131,0.3335425559,0.010841968
"Palo Alto,IA",50642.0,21.898609438,0.8178537309999999,0.0794194119,0.171,0.6149028766,0.0036000465
"Plymouth,IA",66070.0,18.548387097,0.7572640679000001,0.0063754693000000005,0.223,0.6293924597999999,0.0142131546
"Pocahontas,IA",51260.0,32.819634703,0.7103967168,0.0694542959,0.23399999999999999,1.0,0.00701702
"Polk,IA",64169.0,12.208393645,0.9085756084000001,0.0362098804,0.161,0.049087404800000005,0.0286336779
"Pottawattamie,IA",55442.0,10.462149437999999,0.8147126387000001,0.1123800599,0.253,0.2641963116,0.015446716299999998
"Poweshiek,IA",52408.0,18.867924528,0.800359522,0.0514747384,0.231,0.5199323253,0.0069113981000000005
"Ringgold,IA",47638.0,21.704814522,0.6359384136,0.0341869229,0.264,1.0,0.0002103934
"Sac,IA",54660.0,28.939227621999997,0.7902415459000001,0.1156613886,0.182,1.0,0.0065428451
"Scott,IA",56208.0,10.922231389,0.9527853096,0.0282399464,0.155,0.1351074904,0.0097044249
"Shelby,IA",59121.0,20.122411336,0.6606394345000001,0.0886464383,0.22399999999999998,0.5944768636,0.0139270824
"Sioux,IA",66605.0,27.764261385,0.8206444339,0.010727515600000001,0.098,0.5082482790999999,0.022628535699999997
"Story,IA",55561.0,13.122129534,0.9095843291,0.0972430999,0.187,0.16935069579999998,0.0104861773
"Tama,IA",50468.0,14.996827594,0.7504362018999999,0.060846246,0.309,0.7239826645,0.020721271399999998
"Taylor,IA",50695.0,20.950846092,0.6463511160000001,0.011307245700000001,0.287,1.0,0.0230100562
"Union,IA",47422.0,16.841767584,0.8556725706,0.0626290647,0.18,0.3922929631,0.0059221657999999995
"Van Buren,IA",44875.0,8.1699346405,0.5903566711,0.2171998035,0.287,1.0,0.005483405500000001
"Wapello,IA",41312.0,14.21544935,0.7657543859999999,0.2180814132,0.17600000000000002,0.3046736842,0.0371467432
"Warren,IA",74031.0,12.33907786,0.7392752839,0.028760996400000002,0.384,0.419556517,0.0020308602
"Washington,IA",57315.0,21.126444015,0.7646056027,0.015107263000000001,0.324,0.6946185035,0.015015742299999999
"Wayne,IA",41118.0,20.360219264,0.5441199438000001,0.1666061428,0.256,1.0,0.0060331825
"Webster,IA",48013.0,14.836395026,0.8538657828,0.0781122482,0.138,0.3391208271,0.0052374002
"Winnebago,IA",52953.0,21.67970591,0.840603718,0.054530535899999996,0.22899999999999998,0.6612368857,0.0061006101
"Winneshiek,IA",62115.0,20.763919069,0.7592135258,0.0340444016,0.172,0.5898081307,0.0014093723000000002
"Woodbury,IA",51877.0,14.010235255,0.943967036,0.09606442130000001,0.14,0.1745683749,0.0398625212
"Worth,IA",54628.0,23.781212842,0.6735983153,0.0257052773,0.24100000000000002,1.0,0.0036389083000000003
"Wright,IA",47815.0,29.750254443000003,0.8259127674,0.0224606372,0.179,0.5679945574,0.034079683900000005
"Allen,KS",41950.0,16.513328615,0.7674818637,0.1950361429,0.152,0.5715354125,0.0015621145999999999
"Anderson,KS",49215.0,14.088114754000001,0.5476425574,0.0771909908,0.321,0.5882498149000001,0.0025945651
"Atchison,KS",49826.0,17.685083547,0.7609903095999999,0.057150409900000004,0.243,0.3415268258,0.0017333248000000001
"Barber,KS",47540.0,37.321169397,0.5492696976,0.0267417121,0.182,1.0,0.0094212651
"Barton,KS",47194.0,21.768807881,0.6877935969,0.0917072463,0.125,0.3175543832,0.0233371312
"Bourbon,KS",44424.0,19.032082654,0.5317340012,0.082643856,0.22,0.479667831,0.0015321757
"Brown,KS",43960.0,22.504091653000003,0.44771634619999995,0.0359135637,0.166,0.6843950321,0.0024178481
"Butler,KS",60836.0,12.88563252,0.7098057073,0.0676578605,0.316,0.40473588340000005,0.006036088100000001
"Chase,KS",44940.0,14.930944382,0.6759856631000001,0.3479087673,0.318,1.0,0.0050820954
"Chautauqua,KS",40859.0,23.515579070999998,0.2752793677,0.1601459811,0.34700000000000003,1.0,0.0006066121
"Cherokee,KS",41140.0,16.071689475,0.42350599450000004,0.0500965058,0.23800000000000002,0.49062630189999995,0.0011231939999999999
"Cheyenne,KS",42649.0,33.59462486,0.7043286867,0.026139995299999996,0.134,1.0,0.004718836
"Clark,KS",51280.0,38.167938931,0.4139954853,0.33358160530000003,0.252,1.0,0.006923837800000001
"Clay,KS",50291.0,29.950880555999998,0.6965436438,0.0751750057,0.249,0.4953719977,0.0001288826
"Cloud,KS",42431.0,33.626206747,0.6950592678,0.12194322699999999,0.171,0.4398405539,0.0032399907
"Coffey,KS",57224.0,17.891221374,0.5498197884,0.105936284,0.256,0.7089873270999999,0.0011302273
"Comanche,KS",44898.0,65.111231687,0.5552617663,0.032477710099999994,0.126,1.0,0.0038802661
"Cowley,KS",45907.0,17.324242763,0.7571534797,0.1369155088,0.21600000000000003,0.3099887087,0.018697422800000002
"Crawford,KS",39521.0,12.494581432,0.785455103,0.1436627803,0.187,0.349287065,0.0148268398
"Decatur,KS",41095.0,37.517053206,0.704154002,0.10565339509999999,0.162,1.0,0.0040500736
"Dickinson,KS",50268.0,23.83049267,0.7840437379999999,0.0305560182,0.284,0.6429077655,0.002589389
"Doniphan,KS",47320.0,19.238168526,0.473001888,0.19805293489999998,0.20199999999999999,0.7019509125,0.0004061189
"Douglas,KS",55446.0,10.588464502999999,0.9026221284,0.044694837300000005,0.273,0.1101275874,0.011493418100000001
"Edwards,KS",46825.0,16.846361186,0.6384590056,0.0546078904,0.27399999999999997,1.0,0.043155288300000004
"Elk,KS",40227.0,19.193857965,0.2904233171,0.42102031770000004,0.37,1.0,0.0072144289
"Ellis,KS",52265.0,12.745874815,0.8324546604999999,0.0647086689,0.064,0.2555883593,0.0051297192
"Ellsworth,KS",50403.0,29.954280309,0.6350623365,0.1007920038,0.177,0.5410189318,0.006143118
"Finney,KS",51812.0,11.045853764,0.7525288231,0.09371137289999999,0.08800000000000001,0.1858277137,0.12207606689999999
"Ford,KS",47175.0,9.2656937688,0.8166804538,0.07750575679999999,0.099,0.1929803829,0.1217268224
"Franklin,KS",50155.0,13.276582451,0.5855263158,0.1765932116,0.405,0.5210064635,0.0046459535
"Geary,KS",46326.0,7.561436672999999,0.7422443397,0.1274133187,0.095,0.1167277807,0.0178388925
"Gove,KS",51445.0,49.242424242,0.5944341372999999,0.143044101,0.10300000000000001,1.0,0.0027821940000000004
"Graham,KS",42224.0,27.016595909,0.7046592222,0.0650280748,0.145,1.0,0.0016380016
"Grant,KS",58620.0,18.104228630999998,0.5152637629,0.0344857331,0.09300000000000001,0.1979818623,0.0921775899
"Gray,KS",64274.0,26.088374368,0.5304695305,0.1371283188,0.183,1.0,0.0173866284
"Greeley,KS",47620.0,52.631578947,0.0040096231,0.3461276954,0.191,1.0,0.0328151986
"Greenwood,KS",40518.0,20.819987188,0.6087606518,0.18277432789999998,0.332,0.6126476304,0.0006648936
"Hamilton,KS",49932.0,36.378334681,0.8014869887999999,0.4135374289,0.16,1.0,0.1309780267
"Harper,KS",42023.0,32.662884648,0.7084852502,0.0854664839,0.20199999999999999,1.0,0.014032496299999999
"Harvey,KS",56848.0,19.388133322,0.8611175181999999,0.0459416021,0.27399999999999997,0.3091915581,0.014391143899999998
"Haskell,KS",50514.0,27.066929134000002,0.7368421053,0.37617225060000004,0.18100000000000002,1.0,0.0652803369
"Hodgeman,KS",51244.0,15.847860539000001,0.5334029228,0.0873864786,0.25,1.0,0.0016629712
"Jackson,KS",57869.0,13.495276653,0.3972663794,0.045556414,0.385,0.7589511217,0.0005577689
"Jefferson,KS",62285.0,13.734812467000001,0.5467949388000001,0.0017199402,0.46399999999999997,0.9881836244,0.001788209
"Jewell,KS",40940.0,26.936026935999998,0.5255118622,0.0968989485,0.22399999999999998,1.0,0.0020964360999999997
"Johnson,KS",80872.0,8.411487195800001,0.9511925304000001,0.024217295099999998,0.228,0.0383366503,0.016917113799999998
"Kearny,KS",59254.0,17.694641052,0.8667337189000001,0.3176498256,0.21899999999999997,1.0,0.0496004409
"Kingman,KS",59721.0,22.115259529,0.5562484093,0.0999591147,0.406,0.6210231611,0.0043799617
"Kiowa,KS",42976.0,50.702028081,0.1907559734,0.3672615615,0.109,1.0,0.0016941973999999999
"Labette,KS",41103.0,14.420996972000001,0.7025038182,0.0675767099,0.166,0.5233951960000001,0.0061965484
"Lane,KS",56677.0,53.892215568999994,0.6782857143000001,0.0439097055,0.177,1.0,0.0006289308
"Leavenworth,KS",67558.0,7.564773372,0.8454353444,0.10204323230000001,0.341,0.2906319283,0.00790916
"Lincoln,KS",42092.0,32.206119163000004,0.2045664918,0.11964144730000001,0.3,1.0,0.0047554348
"Linn,KS",44391.0,10.486577181,0.6524440762,0.0435407371,0.489,1.0,0.000556483
"Logan,KS",48453.0,31.85840708,0.7605224964,0.08410120880000001,0.16699999999999998,1.0,0.0079696395
"Lyon,KS",43600.0,11.398062329000002,0.6998812704,0.0733591946,0.128,0.2629860493,0.0314284803
"McPherson,KS",56488.0,24.878200476999996,0.7890335846,0.0677771018,0.126,0.4349554489,0.0014553392999999998
"Marion,KS",51569.0,31.397174254,0.6867298578000001,0.08760030070000001,0.253,0.7776461295,0.002593361
"Marshall,KS",48687.0,28.180354267,0.5297024810000001,0.0478415927,0.142,0.7096965504,0.0008545183000000001
"Meade,KS",57187.0,34.642032333,0.4013114754,0.1833655835,0.171,1.0,0.0267366317
"Miami,KS",67651.0,13.823610727,0.6518132187,0.0158642061,0.507,0.5095007167,0.0008770789999999999
"Mitchell,KS",49552.0,31.836994588000003,0.7293268476000001,0.053810394000000004,0.066,0.482975051,0.0039095699
"Montgomery,KS",41281.0,22.212883471999998,0.7190944715,0.0971511444,0.16899999999999998,0.43424205689999995,0.011584359499999999
"Morris,KS",48093.0,30.115146146999997,0.5159547527,0.0712066287,0.34299999999999997,1.0,0.0024136651
"Morton,KS",49717.0,36.581310275999996,0.9282400247,0.0743184449,0.22699999999999998,1.0,0.0638743455
"Nemaha,KS",55324.0,15.644861640999999,0.38337590880000005,0.050832355999999995,0.139,0.7524071526999999,0.0008472781
"Neosho,KS",42441.0,20.800195767,0.726623062,0.0254993403,0.159,0.4513687016,0.0080905085
"Ness,KS",46439.0,33.277870216,0.21467653690000002,0.10125442130000001,0.10099999999999999,1.0,0.0234840519
"Norton,KS",45845.0,25.225225225,0.6411567625,0.1083078325,0.121,0.48986069479999994,0.0147699299
"Osage,KS",54760.0,11.358616773,0.6492789199,0.048465359400000005,0.498,0.8353482662999999,0.0017921147
"Osborne,KS",41967.0,29.866956286,0.4738206325,0.09374641660000001,0.11699999999999999,1.0,0.003125888
"Ottawa,KS",52808.0,16.736401674,0.40715810210000003,0.0718189343,0.34700000000000003,1.0,0.0
"Pawnee,KS",46961.0,21.936238665999998,0.6462067976,0.0564982721,0.17300000000000001,0.31679334579999996,0.0248656946
"Phillips,KS",49386.0,31.31908622,0.5379298121,0.1062823778,0.152,0.5375753279,0.0029075402
"Pottawatomie,KS",64704.0,12.018198987,0.7628216997,0.0046682019,0.239,0.5891501574,0.009661605799999999
"Pratt,KS",51419.0,27.860901868000003,0.7979494615,0.0597791354,0.111,0.322079536,0.0166313205
"Rawlins,KS",47377.0,43.894652833,0.5903136165,0.092104017,0.17800000000000002,1.0,0.0115559224
"Reno,KS",46208.0,15.380269312000001,0.520980918,0.0753611288,0.14800000000000002,0.3129853823,0.010374860500000001
"Republic,KS",43921.0,48.677248677,0.5524096386,0.0880021375,0.18600000000000003,1.0,0.0042091272
"Rice,KS",47737.0,24.055327253,0.6856094415999999,0.06578030879999999,0.18899999999999997,0.6378062085,0.011152815
"Riley,KS",49901.0,11.03034008,0.8554454053,0.1984515826,0.12,0.1384518034,0.0121460953
"Rooks,KS",45268.0,23.192887514000002,0.6620343563000001,0.047119597699999995,0.174,1.0,0.00371824
"Rush,KS",45281.0,22.364217252,0.41790142119999996,0.06352553179999999,0.28,1.0,0.0010016694
"Russell,KS",43857.0,22.730501492,0.6767575323,0.09169323189999999,0.188,0.41061692969999997,0.0053345527
"Saline,KS",48748.0,15.442351547000001,0.8733230227,0.0590222742,0.08199999999999999,0.1459015214,0.016664095
"Scott,KS",60540.0,26.188557615,0.8109805511,0.0397096885,0.155,0.2611426256,0.0252481657
"Sedgwick,KS",52612.0,10.047422269,0.8911460476,0.10581704880000001,0.149,0.0765864377,0.0234681655
"Seward,KS",48648.0,11.230131305999999,0.8927326595,0.018672223600000003,0.098,0.1142819798,0.1780044811
"Shawnee,KS",55387.0,17.00937194,0.8736835006,0.09493599890000001,0.12,0.15824406800000002,0.014535790600000001
"Sheridan,KS",49860.0,35.828025478,0.6443661972,0.0974112574,0.138,1.0,0.012552301299999999
"Sherman,KS",48456.0,26.742436905,0.822296173,0.2738956367,0.109,0.24242928449999998,0.0039554117
"Smith,KS",40006.0,45.89632829399999,0.522969115,0.1225080189,0.17300000000000001,1.0,0.0
"Stafford,KS",46104.0,33.050047214,0.6752310119,0.096049568,0.27699999999999997,1.0,0.029980178399999998
"Stanton,KS",58135.0,33.783783784,0.7167785234999999,0.041637313599999996,0.149,1.0,0.057817999
"Stevens,KS",57432.0,22.390630381999998,0.4678546471,0.054586524500000004,0.157,0.31236897269999997,0.0673752135
"Sumner,KS",52186.0,17.420862545,0.649469584,0.1000910451,0.391,0.6285430134000001,0.0023580628
"Thomas,KS",53816.0,27.834008096999998,0.7875949367,0.11183399880000001,0.107,0.3084810127,0.0025899673
"Trego,KS",46756.0,30.748206355,0.7177607464,0.0248725321,0.147,1.0,0.0014482259
"Wabaunsee,KS",61502.0,18.702344986,0.23536083940000002,0.1449513617,0.45,1.0,0.0064665127000000005
"Wallace,KS",47844.0,46.113306983,0.38787878789999997,0.3089193802,0.209,1.0,0.0174496644
"Washington,KS",45077.0,37.513397642,0.42955682009999996,0.16732976730000002,0.244,1.0,0.012319939299999999
"Wichita,KS",55336.0,46.360686138,0.7479856759000001,0.37193610200000005,0.07400000000000001,1.0,0.0783042394
"Wilson,KS",43134.0,23.712737126999997,0.6261026677,0.054085893600000004,0.182,0.7268572643000001,0.0035761115999999996
"Woodson,KS",35417.0,22.471910112,0.6569960713,0.0871722009,0.32,1.0,0.0023302264
"Wyandotte,KS",43396.0,10.834368822,0.9135456017,0.1373676795,0.23,0.060626646799999996,0.0733482303
"Adair,KY",33925.0,4.2045514269,0.6256968268,0.0526353085,0.25,0.754556175,0.00164808
"Allen,KY",41368.0,5.3294573643000005,0.5658949689,0.0049393879,0.406,0.7869813590000001,0.010945481100000001
"Anderson,KY",57448.0,10.464534328,0.9121422903,0.0597588682,0.381,0.4169739975,0.00029204189999999997
"Ballard,KY",45074.0,18.265952265,0.5204267184,0.0166726958,0.37799999999999995,1.0,0.0002567394
"Barren,KY",40274.0,9.1806288731,0.6865292959999999,0.0369296098,0.225,0.6327508121000001,0.0053032732
"Bath,KY",36468.0,4.9067713445,0.6891553792,0.0006174405,0.29600000000000004,1.0,0.0016777042000000002
"Bell,KY",26014.0,10.974137615999998,0.8739674462,0.118567495,0.289,0.624795232,0.0028045641
"Boone,KY",72942.0,7.7518165873000004,0.7863749989,0.0617719064,0.294,0.132723401,0.012271511499999999
"Bourbon,KY",46231.0,11.433684629000002,0.7392544408,0.0771611229,0.348,0.4474856142,0.0246329006
"Boyd,KY",44569.0,17.796171754,0.7404828227,0.09467246539999999,0.228,0.2531791207,0.0006971829
"Boyle,KY",44834.0,16.102519373,0.8546707935,0.1247147923,0.20600000000000002,0.3481992122,0.0057708748999999995
"Bracken,KY",47182.0,16.824900853,0.2404571159,0.002217718,0.5760000000000001,1.0,0.0015234226000000002
"Breathitt,KY",26659.0,3.7080984871,0.4655569967,0.08929923220000001,0.353,0.8150309843000001,0.0014213519
"Breckinridge,KY",43053.0,11.489659307,0.6464928461,0.040207666600000004,0.418,1.0,0.0077835434
"Bullitt,KY",63570.0,6.7342634241,0.7690630929000001,0.09066091109999999,0.475,0.304134878,0.0026366219
"Butler,KY",41701.0,14.685422785999998,0.2112687155,0.042886999,0.42200000000000004,1.0,0.0120202271
"Caldwell,KY",40327.0,20.503114896,0.06269254469999999,0.0429311911,0.308,0.5463647566,0.0
"Calloway,KY",39438.0,11.736170879000001,0.7359576242,0.0477569734,0.184,0.48718776049999996,0.006709926800000001
"Campbell,KY",61490.0,8.5808007299,0.9250797023999999,0.0767575251,0.307,0.1529622742,0.0032410957
"Carlisle,KY",45362.0,10.258514567,0.24177115989999998,0.006858914200000001,0.41100000000000003,1.0,0.0030198446999999996
"Carroll,KY",47726.0,11.216001495,0.6597909537,0.17642339780000002,0.205,0.5222458607,0.0078700434
"Carter,KY",37406.0,7.7325281685,0.29520202019999997,0.025435427099999998,0.47700000000000004,0.7937950937999999,0.0023816031
"Casey,KY",29417.0,5.6933198381,0.2633657161,0.0255640073,0.41700000000000004,1.0,0.0039435867
"Christian,KY",41081.0,13.504481032000001,0.6736258536,0.1152269892,0.162,0.2855520249,0.0055889297
"Clark,KY",48474.0,12.305282882,0.8230983068000001,0.0236151799,0.33,0.27467497820000003,0.0073802934
"Clay,KY",24901.0,6.186646361799999,0.9895996318000001,0.0460885087,0.434,0.785687989,0.0025642315
"Clinton,KY",29582.0,7.8631806566,0.4113123053,0.0004557469,0.182,1.0,0.0
"Crittenden,KY",40656.0,18.512468692,0.026516371400000002,0.0156257233,0.33,0.7082125604,0.0077029202
"Cumberland,KY",30771.0,8.877052818500001,0.1146441074,0.009813819,0.284,1.0,0.0012537219999999999
"Daviess,KY",51153.0,13.500035260999999,0.7652292667,0.047531881799999995,0.175,0.27016429399999997,0.011014196799999999
"Edmonson,KY",38395.0,3.3313900225,0.5842447167,0.0118361245,0.62,1.0,0.0058028755000000005
"Elliott,KY",33335.0,1.3075313808,0.4527508915,0.0002578127,0.552,1.0,0.000956807
"Estill,KY",33839.0,13.217391304000001,0.5984187568,0.053793233899999994,0.5429999999999999,0.7612459106,0.0
"Fayette,KY",53288.0,11.733357075999999,0.9908655423,0.0676162542,0.2,0.0306690602,0.026186495299999998
"Fleming,KY",38860.0,8.881601421100001,0.5655143574,0.0284267168,0.379,0.8051993309000001,0.0125837074
"Floyd,KY",31295.0,7.680898400299999,0.3940077565,0.0265074163,0.33899999999999997,0.8387113128,0.0010639489
"Franklin,KY",52395.0,20.446650124,0.8830881607,0.0558001574,0.19899999999999998,0.2755402252,0.0092557292
"Fulton,KY",30605.0,16.030779096,0.750330251,0.0005235887,0.252,0.6443563775,0.0010116338000000001
"Garrard,KY",46967.0,7.5419156466,0.3608088931,0.0024420897,0.5720000000000001,0.7789143803,0.0019851117
